"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Bekasi","Rain","moderate rain",27.02,27.02,28.91,30.69,1007,1.54,89,106.9896,-6.2349,2025-03-31 12:17:40.811625
